Name,smiles,standard_value,standard_type,Source,classes,pIC50
CHEMBL2178970,O=C([C@@H]1C[C@H](n2cc(COCc3ccccc3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178969,O=C([C@@H]1C[C@H](n2cc(-c3ccccn3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178968,O=C([C@@H]1C[C@H](n2cc(-c3ccccn3)nn2)CN1C(=O)OCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178967,O=C([C@@H]1C[C@H](n2cc(-c3ccc(Br)cc3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178966,O=C([C@@H]1C[C@H](n2cc(-c3ccccc3Cl)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178965,O=C([C@@H]1C[C@H](n2cc(-c3ccc(F)c(F)c3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178964,O=C([C@@H]1C[C@H](n2cc(-c3ccc(F)cc3F)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178963,O=C([C@@H]1C[C@H](n2cc(-c3ccc(F)cc3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178962,O=C([C@@H]1C[C@H](n2cc(-c3ccccc3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178961,O=C([C@@H]1C[C@H](n2cc(-c3ccccc3)nn2)CN1C(=O)OCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178960,CC(C)(C)OC(=O)NCc1cn([C@H]2C[C@@H](C(=O)N3CCCC3)N(C(=O)CCCc3ccccc3)C2)nn1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2179408,CC(C)(C)OC(=O)NCc1cn([C@H]2C[C@@H](C(=O)N3CCCC3)N(C(=O)OCc3ccccc3)C2)nn1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2179407,O=C([C@@H]1C[C@H](n2cc(C3CCCCC3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2179406,O=C([C@@H]1C[C@H](n2cc(C3CC3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2179405,C[Si](C)(C)c1cn([C@H]2C[C@@H](C(=O)N3CCCC3)N(C(=O)OCc3ccccc3)C2)nn1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178979,O=C([C@@H]1C[C@H](n2ccnn2)CN1C(=O)OCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178978,[N-]=[N+]=N[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)CCCc2ccccc2)C1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2178977,[N-]=[N+]=N[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)OCc2ccccc2)C1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL289651,O=C([C@@H]1CCCN1C(=O)CCCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1088406,O=C([C@@H]1CCCN1C(=O)OCc1ccccc1)N1CCCC1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2206479,N[C@@H](CC(=O)NC1(c2nc(-c3ccc(Cl)cc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,1100.0,IC50,ChEMBL,2,5.958607314841775
CHEMBL2206477,COc1ccc(-c2csc(C3(NC(=O)C[C@H](N)Cc4ccccc4F)CCS(=O)(=O)CC3)n2)cc1,670.0,IC50,ChEMBL,1,6.173925197299173
CHEMBL2206466,N[C@@H](CC(=O)NC1(c2cccc(-c3ccncc3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,490.0,IC50,ChEMBL,1,6.309803919971486
CHEMBL2206467,N[C@@H](CC(=O)NC1(c2cccc(-c3nccs3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,390.0,IC50,ChEMBL,1,6.4089353929735005
CHEMBL2206470,N[C@@H](CC(=O)NC1(c2cccc(-c3cn[nH]c3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,330.0,IC50,ChEMBL,1,6.481486060122113
CHEMBL2206472,Cc1ncc(-c2cccc(C3(NC(=O)C[C@H](N)Cc4ccccc4F)CCS(=O)(=O)CC3)c2)s1,280.0,IC50,ChEMBL,1,6.552841968657781
CHEMBL2206473,N[C@@H](CC(=O)NC1(c2cccc(-c3cnc(C4CCCCN4)s3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,250.0,IC50,ChEMBL,1,6.6020599913279625
CHEMBL2206481,N[C@@H](CC(=O)NC1(c2nc(-c3cccc(C(F)(F)F)c3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,190.0,IC50,ChEMBL,1,6.721246399047171
CHEMBL2206486,Cn1cc(-c2ccccc2)nc1C1(NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CCS(=O)(=O)CC1,160.0,IC50,ChEMBL,1,6.795880017344075
CHEMBL2206480,N[C@@H](CC(=O)NC1(c2nc(-c3ccc(C(F)(F)F)cc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,110.0,IC50,ChEMBL,1,6.958607314841775
CHEMBL2206482,N[C@@H](CC(=O)NC1(c2nc(-c3ccc(F)cc3)cs2)CCS(=O)(=O)CC1)Cc1ccccc1F,100.0,IC50,ChEMBL,1,7.0
CHEMBL2206483,N[C@@H](CC(=O)NC1(c2nnc(-c3ccccc3)o2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,94.0,IC50,ChEMBL,1,7.026872146400302
CHEMBL2206471,Cn1cncc1-c1cccc(C2(NC(=O)C[C@H](N)Cc3ccccc3F)CCS(=O)(=O)CC2)c1,84.0,IC50,ChEMBL,1,7.075720713938118
CHEMBL2206488,N[C@@H](CC(=O)NC1(c2ccccc2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,83.0,IC50,ChEMBL,1,7.080921907623926
CHEMBL2206487,Cc1sc(C2(NC(=O)C[C@H](N)Cc3ccccc3F)CCS(=O)(=O)CC2)nc1-c1ccccc1,72.0,IC50,ChEMBL,1,7.142667503568731
CHEMBL2206474,N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1ccccc1F,60.0,IC50,ChEMBL,1,7.221848749616356
CHEMBL2206478,COc1ccccc1-c1csc(C2(NC(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CCS(=O)(=O)CC2)n1,59.0,IC50,ChEMBL,1,7.229147988357855
CHEMBL2206484,N[C@@H](CC(=O)NC1(c2nnc(-c3cccc(F)c3)o2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,55.0,IC50,ChEMBL,1,7.259637310505756
CHEMBL2206485,COc1cccc(-c2nnc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)o2)c1,50.0,IC50,ChEMBL,1,7.301029995663981
CHEMBL2206468,N[C@@H](CC(=O)NC1(c2cccc(-c3cncs3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,41.0,IC50,ChEMBL,1,7.3872161432802645
CHEMBL2206476,COc1cccc(-c2csc(C3(NC(=O)C[C@H](N)Cc4ccccc4F)CCS(=O)(=O)CC3)n2)c1,24.0,IC50,ChEMBL,1,7.619788758288394
CHEMBL2206475,N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,16.0,IC50,ChEMBL,1,7.795880017344075
CHEMBL2203319,N[C@@H](CC(=O)NC1(c2cccc(-n3ccnc3)c2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,12.0,IC50,ChEMBL,1,7.920818753952375
CHEMBL2206469,N[C@@H](CC(=O)NC1(c2cccc(-c3cncs3)c2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.8,IC50,ChEMBL,1,8.10790539730952
CHEMBL1229855,CC(=O)N(C)[C@H]1CC[C@H]([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1,16.0,IC50,ChEMBL,1,7.795880017344075
CHEMBL1229644,CC(C)(CO)NCC(=O)N1C[C@@H](F)C[C@H]1[C@@H](O)c1nnc(C(C)(C)C)o1,22.0,IC50,ChEMBL,1,7.657577319177793
CHEMBL1230044,N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C[C@H]1C(=O)N1CCCC1,65.0,IC50,ChEMBL,1,7.187086643357144
CHEMBL1185242,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1,12.0,IC50,ChEMBL,1,7.920818753952375
CHEMBL1230015,CS(=O)(=O)c1ccc([C@H]2NO[C@H]([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)N2)c(F)c1,19.0,IC50,ChEMBL,1,7.721246399047171
CHEMBL2298396,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@H]3C[C@@H](C1)C[C@](O)(C3)C2,23.0,IC50,ChEMBL,1,7.638272163982407
CHEMBL1186902,N[C@@H](CC(=O)N1CCCN(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,223.0,IC50,ChEMBL,1,6.651695136951839
CHEMBL1194345,N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F,67.0,IC50,ChEMBL,1,7.173925197299173
CHEMBL1197118,CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,42.0,IC50,ChEMBL,1,7.376750709602099
CHEMBL1229820,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3cccc(CF)c3)CN1CC2,0.5,IC50,ChEMBL,1,9.301029995663981
CHEMBL226396,Nc1nc(Cl)c2nc[nH]c2n1,5.0,IC50,ChEMBL,1,8.301029995663981
CHEMBL1236897,OCCC(CCO)C(CO)(CO)CO,2000.0,IC50,ChEMBL,2,5.698970004336019
CHEMBL1233461,O=C(O)c1c(Cl)ccc(Cl)c1O,7.0,IC50,ChEMBL,1,8.154901959985743
CHEMBL2333024,CC(C)[C@H](NC(=O)c1cccnc1)C(=O)N1CCC[C@H]1B(O)O,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2333023,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1cccnc1,1800.0,IC50,ChEMBL,2,5.7447274948966935
CHEMBL2333026,C[C@@H](NC(=O)c1ccncc1)C(=O)N1CCC[C@H]1B(O)O,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2333025,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1ccncc1,2800.0,IC50,ChEMBL,2,5.552841968657781
CHEMBL2346919,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(C)c2c1=O,211.9,IC50,ChEMBL,1,6.673869043289206
CHEMBL2347039,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc(C)c4ccccc4n3)c2c1=O,1.55,IC50,ChEMBL,1,8.809668301829708
CHEMBL2347038,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc4ccccc4nc3C)c2c1=O,15.5,IC50,ChEMBL,1,7.809668301829708
CHEMBL2347037,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O,5.93,IC50,ChEMBL,1,8.226945306635738
CHEMBL2347036,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccc(F)cc4n3)c2c1=O,4.67,IC50,ChEMBL,1,8.330683119433887
CHEMBL2347035,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccc(Cl)cc4n3)c2c1=O,11.4,IC50,ChEMBL,1,7.943095148663527
CHEMBL2346930,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(C)ccc4n3)c2c1=O,52.6,IC50,ChEMBL,1,7.279014255846261
CHEMBL2346929,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(F)ccc4n3)c2c1=O,14.5,IC50,ChEMBL,1,7.838631997765025
CHEMBL2346928,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(Cl)ccc4n3)c2c1=O,60.1,IC50,ChEMBL,1,7.221125527997261
CHEMBL2346927,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(Br)ccc4n3)c2c1=O,139.2,IC50,ChEMBL,1,6.856360764725457
CHEMBL2346926,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O,7.05,IC50,ChEMBL,1,8.1518108830086
CHEMBL2346925,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccnc4ccccc34)c2c1=O,48.2,IC50,ChEMBL,1,7.31695296176115
CHEMBL2346924,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc4ccccc4[nH]3)c2c1=O,27.6,IC50,ChEMBL,1,7.559090917934782
CHEMBL2346923,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3c[nH]c4ccccc34)c2c1=O,44.1,IC50,ChEMBL,1,7.355561410532162
CHEMBL2346922,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ncccn3)c2c1=O,44.0,IC50,ChEMBL,1,7.356547323513812
CHEMBL2346921,CC#CCn1c(N2CCC[C@@H](N)C2)nc2cc[nH]c2c1=O,460.0,IC50,ChEMBL,1,6.337242168318426
CHEMBL2346920,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,860.0,IC50,ChEMBL,1,6.0655015487564325
CHEMBL2385280,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2cccnc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385279,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ccncc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385278,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2cnccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385277,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ncccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385276,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cncc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385275,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2c(Br)cccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385274,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2c(Cl)cccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385273,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cc(Br)ccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385272,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cc(Cl)ccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385271,COc1ccc2nccc(C(=O)NCC(=O)N3CCC[C@H]3C#N)c2c1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385270,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccc(F)cc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385302,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccc(OC(F)(F)F)cc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385301,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccc(Cl)cc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385300,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cccc(Br)c12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385299,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cccc(Cl)c12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385298,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1c(O)cnc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385297,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1c2c(nc3ccccc13)CCCC2,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385296,COc1ccc(-c2cc(C(=O)NCC(=O)N3CCC[C@H]3C#N)c3ccccc3n2)cc1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385295,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cc(O)nc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385294,Cc1nc2ccccc2c(C(=O)NCC(=O)N2CCC[C@H]2C#N)c1O,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385293,Cc1cc(C(=O)NCC(=O)N2CCC[C@H]2C#N)c2ccccc2n1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385292,N#C[C@@H]1CCCN1C(=O)CN1Cc2ccccc2C1=O,10000.0,IC50,ChEMBL,0,5.0
CHEMBL2385291,N#C[C@@H]1CCCN1C(=O)CNC(=O)C12CC3CC(CC(O)(C3)C1)C2,10000.0,IC50,ChEMBL,0,5.0
CHEMBL2385290,N#Cc1ccc(NCC(=O)NCC(=O)N2CCC[C@H]2C#N)nc1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385289,N#C[C@@H]1CCCN1C(=O)CNS(=O)(=O)c1cccc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385288,N#C[C@@H]1CCCN1C(=O)COc1ccc2ccccc2c1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385287,N#C[C@@H]1CCCN1C(=O)COc1cccc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385286,N#C[C@@H]1CCCN1C(=O)CNC(=O)Cc1cccc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385285,N#C[C@@H]1CCCN1C(=O)CNC(=O)COc1cccc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385284,N#C[C@@H]1CCCN1C(=O)CNC(=O)COc1ccc2ccccc2c1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385283,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cc2ccccc2[nH]1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385282,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1c[nH]c2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2385281,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2408638,CC(C)=CCn1c(OCC(C)(C)CN)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,120.0,IC50,ChEMBL,1,6.920818753952375
CHEMBL2408655,CC(C)=CCn1c(N2CCC3CNCC32)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,9.0,IC50,ChEMBL,1,8.045757490560675
CHEMBL2408639,CC(C)=CCn1c(OCC(C)(C)N)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2500.0,IC50,ChEMBL,2,5.6020599913279625
CHEMBL2408651,CC(C)=CCn1c(OC[C@@H]2CCCN2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,290.0,IC50,ChEMBL,1,6.5376020021010435
CHEMBL2408649,CC(C)=CCn1c(OC[C@H]2CCCN2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,5000.0,IC50,ChEMBL,2,5.301029995663981
CHEMBL2408646,CC(C)=CCn1c(O[C@@H]2CCNC2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,910.0,IC50,ChEMBL,1,6.040958607678906
CHEMBL2408644,CC(C)=CCn1c(O[C@H]2CCNC2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,715.0,IC50,ChEMBL,1,6.145693958198919
CHEMBL2408643,CC(C)=CCn1c(OC2CCNCC2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,1000.0,IC50,ChEMBL,1,6.0
CHEMBL2408642,CC(C)=CCn1c(N2CCC3CNCC32)nc2c1c(=O)n(C)c(=O)n2C,100.0,IC50,ChEMBL,1,7.0
CHEMBL2408774,CC(C)=CCn1c(N2CC3CCNC3C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,645.0,IC50,ChEMBL,1,6.1904402853647325
CHEMBL2408771,CC(C)=CCn1c(N2CC3CCCNC3C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,1.6,IC50,ChEMBL,1,8.795880017344075
CHEMBL2418634,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1OC.Cl,15.7,IC50,ChEMBL,1,7.804100347590766
CHEMBL2418633,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)c(Cl)c3)nn2)cc1,10.02,IC50,ChEMBL,1,7.999132278468773
CHEMBL2418632,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)c(F)c3)nn2)cc1,8.57,IC50,ChEMBL,1,8.067019178076801
CHEMBL2418631,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1.Cl,4.35,IC50,ChEMBL,1,8.361510743045363
CHEMBL2418630,COc1cccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)c1.Cl,7.5,IC50,ChEMBL,1,8.1249387366083
CHEMBL2418629,COc1ccccc1Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1.Cl,20.84,IC50,ChEMBL,1,7.681102285372513
CHEMBL2418628,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)cc3)nn2)cc1,6.05,IC50,ChEMBL,1,8.21824462534753
CHEMBL2417563,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(Cl)c3)nn2)cc1,10.45,IC50,ChEMBL,1,7.980883709552927
CHEMBL2418627,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3Cl)nn2)cc1,15.24,IC50,ChEMBL,1,7.8170150329964185
CHEMBL2418626,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1,3.79,IC50,ChEMBL,1,8.421360790031928
CHEMBL2418625,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(F)c3)nn2)cc1,7.56,IC50,ChEMBL,1,8.121478204498793
CHEMBL2418624,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3F)nn2)cc1,19.54,IC50,ChEMBL,1,7.709075440617245
CHEMBL2418639,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccs3)nn2)cc1,8.28,IC50,ChEMBL,1,8.08196966321512
CHEMBL2418638,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccncc3)nn2)cc1,17.61,IC50,ChEMBL,1,7.754240644032723
CHEMBL2418637,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(CCc3ccccc3)nn2)cc1,25.5,IC50,ChEMBL,1,7.5934598195660445
CHEMBL2418636,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3)nn2)cc1,9.39,IC50,ChEMBL,1,8.027334407733889
CHEMBL2418635,Cl.Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1,265.0,IC50,ChEMBL,1,6.576754126063192
CHEMBL2425883,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2)c1=O,10000.0,IC50,ChEMBL,0,5.0
CHEMBL2425882,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(CC#CC)c1=O,2177.5,IC50,ChEMBL,2,5.662041836320299
CHEMBL2424672,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(C)c1=O,198.0,IC50,ChEMBL,1,6.703334809738469
CHEMBL2425887,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3c(ccc4ccccc43)n2)c1=O,31.3,IC50,ChEMBL,1,7.504455662453552
CHEMBL2425885,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O,22.0,IC50,ChEMBL,1,7.657577319177793
CHEMBL2425888,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O,10.8,IC50,ChEMBL,1,7.966576244513051
CHEMBL2425891,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O,9.1,IC50,ChEMBL,1,8.040958607678906
CHEMBL2425889,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,6.6,IC50,ChEMBL,1,8.18045606445813
CHEMBL2425884,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ncccn2)c1=O,3.4,IC50,ChEMBL,1,8.468521082957745
CHEMBL2425886,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O,3.1,IC50,ChEMBL,1,8.508638306165727
CHEMBL2425890,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O,2.0,IC50,ChEMBL,1,8.698970004336019
CHEMBL2425892,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,1.9,IC50,ChEMBL,1,8.721246399047171
CHEMBL2425895,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,1.2,IC50,ChEMBL,1,8.920818753952375
CHEMBL2425894,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,0.7,IC50,ChEMBL,1,9.154901959985743
CHEMBL2425893,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,0.4,IC50,ChEMBL,1,9.397940008672037
CHEMBL2425082,N[C@@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,100000.0,IC50,ChEMBL,0,4.0
CHEMBL2425078,N[C@@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,38000.0,IC50,ChEMBL,0,4.42021640338319
